

ITEM¹øÈ£	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	»óÁ¡ ÆÇ¸Å°¡	»óÁ¡¿¡¼­ »ì ¶§	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
7169	ÃßÇ³¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	231000	0	0	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	45	76	43	55	70	100	2	-1
7170	ÆÈ±¥¼±+0	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7171	154	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7171	ÆÈ±¥¼±+1	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7172	155	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7172	ÆÈ±¥¼±+2	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7173	156	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7173	ÆÈ±¥¼±+3	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7174	157	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7174	ÆÈ±¥¼±+4	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7175	158	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	30	0	0
7175	ÆÈ±¥¼±+5	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7176	159	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	40	0	0
7176	ÆÈ±¥¼±+6	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7177	160	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	50	0	0
7177	ÆÈ±¥¼±+7	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7178	161	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	65	0	0
7178	ÆÈ±¥¼±+8	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7179	162	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	80	0	0
7179	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	8008	0	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
7180	¿Í·æ¼±+0	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7181	154	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7181	¿Í·æ¼±+1	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7182	155	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7182	¿Í·æ¼±+2	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7183	156	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7183	¿Í·æ¼±+3	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7184	157	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7184	¿Í·æ¼±+4	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7185	158	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	30	0	0
7185	¿Í·æ¼±+5	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7186	159	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	40	0	0
7186	¿Í·æ¼±+6	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7187	160	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	50	0	0
7187	¿Í·æ¼±+7	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7188	161	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	65	0	0
7188	¿Í·æ¼±+8	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7189	162	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	80	0	0
7189	¿Í·æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	11202	0	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
7190	ÁøÁ¦¸¶¼±+0	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	250000	7191	502	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	2	APPLY_NONE	0	0	95	115	69	91	90	0	3	0
7191	ÁøÁ¦¸¶¼±+1	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	275000	7192	503	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	3	APPLY_NONE	0	0	95	115	69	91	90	0	3	0
7192	ÁøÁ¦¸¶¼±+2	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	305000	7193	504	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	16	APPLY_ATTBONUS_HUMAN	4	APPLY_NONE	0	0	95	115	69	91	90	0	3	0
7193	ÁøÁ¦¸¶¼±+3	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	7194	505	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_ATTBONUS_HUMAN	5	APPLY_NONE	0	0	95	115	69	91	90	0	3	0
7194	ÁøÁ¦¸¶¼±+4	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	415000	7195	506	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_ATTBONUS_HUMAN	6	APPLY_NONE	0	0	95	115	69	91	90	30	3	0
7195	ÁøÁ¦¸¶¼±+5	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	520000	7196	507	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_ATTBONUS_HUMAN	7	APPLY_NONE	0	0	95	115	69	91	90	40	3	0
7196	ÁøÁ¦¸¶¼±+6	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	680000	7197	508	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_ATTBONUS_HUMAN	8	APPLY_NONE	0	0	95	115	69	91	90	50	3	0
7197	ÁøÁ¦¸¶¼±+7	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	915000	7198	509	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_ATTBONUS_HUMAN	10	APPLY_NONE	0	0	95	115	69	91	90	65	3	0
7198	ÁøÁ¦¸¶¼±+8	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1280000	7199	510	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_ATTBONUS_HUMAN	12	APPLY_NONE	0	0	95	115	69	91	90	80	3	0
7199	ÁøÁ¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1925000	0	0	5	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_HUMAN	15	APPLY_NONE	0	0	95	115	69	91	90	100	3	0
7200	¸¶»óÀåÃ¢+0	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7201	46	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	0	0	3	0
7201	¸¶»óÀåÃ¢+1	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7202	47	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	5	0	3	0
7202	¸¶»óÀåÃ¢+2	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7203	48	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	10	0	3	0
7203	¸¶»óÀåÃ¢+3	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7204	49	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	15	0	3	0
7204	¸¶»óÀåÃ¢+4	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7205	50	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	20	0	3	0
7205	¸¶»óÀåÃ¢+5	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7206	51	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	27	0	3	0
7206	¸¶»óÀåÃ¢+6	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7207	52	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	35	0	3	0
7207	¸¶»óÀåÃ¢+7	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7208	53	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	44	0	3	0
7208	¸¶»óÀåÃ¢+8	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7209	54	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	54	0	3	0
7209	¸¶»óÀåÃ¢+9	ITEM_WEAPON	WEAPON_MOUNT_SPEAR	3	NONE	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	68	83	65	0	3	0
7310	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	360000	7311	154	15	LEVEL	52	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	0	0	3	0
7311	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	395000	7312	155	15	LEVEL	52	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	6	0	3	0
7312	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	435000	7313	156	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	13	0	3	0
7313	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	500000	7314	157	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	21	0	3	0
7314	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	600000	7315	158	15	LEVEL	56	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	30	30	3	0
7315	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	750000	7316	159	15	LEVEL	56	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	40	40	3	0
7316	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	975000	7317	160	15	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	51	50	3	0
7317	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1320000	7318	161	15	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	63	65	3	0
7318	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1845000	7319	162	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	76	80	3	0
7319	Á¦¸¶¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	2770000	0	501	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	95	115	69	91	90	100	3	0
7320	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7321	154	5	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	5	APPLY_NONE	0	0	95	115	69	91	0	0	3	0
7321	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7322	155	5	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	6	APPLY_NONE	0	0	95	115	69	91	6	0	3	0
7322	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7323	156	5	LEVEL	62	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	7	APPLY_NONE	0	0	95	115	69	91	13	0	3	0
7323	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7324	157	5	LEVEL	62	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	8	APPLY_NONE	0	0	95	115	69	91	21	0	3	0
7324	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7325	158	5	LEVEL	64	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	10	APPLY_NONE	0	0	95	115	69	91	30	30	3	0
7325	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7326	159	5	LEVEL	64	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	12	APPLY_NONE	0	0	95	115	69	91	40	40	3	0
7326	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7327	160	5	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	14	APPLY_NONE	0	0	95	115	69	91	51	50	3	0
7327	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7328	161	5	LEVEL	66	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	17	APPLY_NONE	0	0	95	115	69	91	63	65	3	0
7328	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7329	162	5	LEVEL	68	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	20	APPLY_NONE	0	0	95	115	69	91	76	80	3	0
7329	¹«¾Æ¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	0	0	5	LEVEL	70	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_CAST_SPEED	25	APPLY_NONE	0	0	95	115	69	91	90	100	3	0
7340	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7341	154	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7341	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7342	155	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7342	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7343	156	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7343	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7344	157	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
7344	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7345	158	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	30	0	0
7345	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7346	159	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	40	0	0
7346	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7347	160	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	50	0	0
7347	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7348	161	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	65	0	0
7348	ÆÈ±¥¼±+9	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_WEAPON	NONE	30000	30000	7349	162	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	80	0	0
